run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,120.083693,175.931477,0.807630,0.807918,19,0.285795,-1.282681,1.449095,-1.289442,1.528809,-1.352809,1.339113
2,1,106.129326,143.848381,0.882079,0.852666,17,0.363481,-0.689574,1.081383,-0.763033,1.113065,-0.665815,0.938284
3,1,111.407766,155.505695,0.736336,0.728084,19,0.275376,-0.103972,1.414762,-0.166588,1.364970,0.027999,1.318754
4,1,84.442442,133.535336,0.772489,0.797111,17,0.308815,0.178547,1.946603,0.192871,1.867896,0.358297,1.980298
5,1,89.398460,127.759701,0.688263,0.703144,16,0.208929,-0.150687,2.441774,-0.074544,2.417234,-0.045847,2.615165
