run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,113.524109,153.479857,1.654687,1.656458,18,1.293071,-0.496920,0.375564,-0.476831,0.298128,-0.336970,0.155163
2,1,118.275334,170.382232,2.178698,2.106309,21,2.289031,0.977961,0.666870,1.055707,0.648013,1.255594,0.654737
3,1,93.995069,146.971089,2.223835,2.197452,19,2.460473,1.514764,2.248339,1.568100,2.307965,1.698036,2.460006
4,1,142.489998,197.748579,2.378721,2.453673,24,2.742038,0.766226,3.931037,0.738852,4.006207,0.714347,4.204700
5,1,124.019785,168.462818,2.809484,2.871882,19,3.773505,-1.239207,4.719213,-1.318396,4.730578,-1.481408,4.846454
