run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,86.581237,119.226190,1.245452,1.219075,15,0.741258,-0.088926,0.927676,-0.032276,0.871188,0.152980,0.795823
2,1,72.680737,111.742841,1.525749,1.480443,15,1.138927,0.755513,1.551340,0.832057,1.574602,1.012697,1.660446
3,1,73.416620,107.158449,1.099121,1.112355,14,0.603146,0.318669,2.475201,0.334308,2.553657,0.392871,2.744891
4,1,79.284107,107.383428,1.301893,1.348259,13,0.764682,-0.313891,3.228630,-0.375664,3.279464,-0.477259,3.451738
5,1,74.199456,103.834969,1.249320,1.248129,11,0.760888,-1.294060,2.964288,-1.368039,2.933840,-1.563730,2.975134
