run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,161.807568,253.944727,1.240339,1.224280,32,0.764912,0.556806,2.067019,0.611674,2.125239,0.744625,2.274651
2,1,203.996199,283.630659,1.094618,1.128413,34,0.582066,0.059920,2.807264,0.034509,2.883121,0.013978,3.082064
3,1,160.206486,217.446729,1.297151,1.327209,25,0.802967,-0.827367,3.227975,-0.906234,3.241396,-1.066896,3.360508
4,1,177.846485,262.168213,1.163609,1.137735,29,0.659816,-1.545009,2.566575,-1.594081,2.503393,-1.790405,2.465221
5,1,145.008313,220.384105,1.631141,1.583810,24,1.293933,-2.134912,1.521817,-2.102390,1.448725,-2.206716,1.278091
