run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,93.244259,146.339804,1.227220,1.211331,19,0.748816,0.543990,2.065165,0.598857,2.123385,0.731809,2.272797
2,1,138.103529,192.015317,1.061613,1.094388,24,0.547494,0.040788,2.779128,0.015377,2.854985,-0.005154,3.053928
3,1,128.136965,173.919076,1.508990,1.543957,20,1.086650,-0.877379,3.438875,-0.956245,3.452296,-1.116907,3.571408
4,1,144.044251,212.339445,1.301651,1.272708,23,0.825655,-1.662941,2.632226,-1.712012,2.569044,-1.908336,2.530872
5,1,146.991124,223.397586,1.768123,1.716817,25,1.520385,-2.261082,1.479720,-2.228560,1.406629,-2.332886,1.235994
