run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,54.296212,83.477593,0.582892,0.565584,11,0.166229,-0.129445,1.783322,-0.052902,1.806584,0.127738,1.892428
2,1,58.684855,85.656054,0.561214,0.567971,12,0.157249,-0.138579,2.179773,-0.122940,2.258229,-0.064377,2.449463
3,1,59.320850,80.344933,0.562495,0.582528,10,0.142747,-0.441300,2.473574,-0.503073,2.524408,-0.604669,2.696682
4,1,60.181976,84.218860,0.569712,0.569169,9,0.158228,-0.876261,2.429097,-0.950240,2.398649,-1.145930,2.439942
5,1,50.503618,80.247763,0.651956,0.630096,8,0.206353,-1.220088,2.078664,-1.228182,1.999075,-1.390721,1.882536
