run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,61.412597,83.703048,0.767209,0.785133,9,0.269831,-0.830084,1.283295,-0.851127,1.206112,-0.777980,1.019968
2,1,57.905217,79.863287,1.021996,0.999449,10,0.499325,-0.175061,1.130026,-0.116962,1.075030,0.069765,1.003384
3,1,51.575393,79.579242,0.721468,0.700448,11,0.254874,0.005059,1.760728,0.080972,1.785972,0.259859,1.875411
4,1,54.109908,78.748300,0.912209,0.924233,11,0.415244,0.152517,2.388155,0.166112,2.466991,0.220838,2.659358
5,1,57.483381,77.816649,0.763564,0.790561,9,0.264033,-0.421001,2.682804,-0.484075,2.732015,-0.589095,2.902223
