run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,65.210402,89.867419,0.905482,0.885902,11,0.391886,-0.236995,1.225938,-0.179616,1.170192,0.006385,1.096683
2,1,56.103850,86.411154,1.186010,1.151120,12,0.688475,0.440126,1.645003,0.516361,1.669258,0.696133,1.756904
3,1,62.182534,90.628349,0.782513,0.792382,12,0.305640,0.046600,2.307994,0.061218,2.386647,0.117865,2.578457
4,1,65.455775,88.630897,0.918013,0.950594,11,0.380936,-0.388784,2.838851,-0.451212,2.888877,-0.554525,3.060127
5,1,62.289781,87.259275,0.681913,0.680858,9,0.226723,-0.950736,2.513878,-1.024314,2.482471,-1.220407,2.521806
