run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,72.108203,110.296914,1.385139,1.420778,11,0.975649,-1.883505,1.554763,-1.963377,1.550235,-2.073913,1.383556
2,1,92.038673,126.468265,1.123446,1.155915,14,0.569353,-1.074852,0.984523,-1.108577,0.911979,-1.060177,0.717923
3,1,91.461208,125.000602,1.597376,1.571996,15,1.216573,-0.073082,0.550899,-0.025061,0.486915,0.150802,0.391668
4,1,86.544022,130.536428,1.222995,1.183666,17,0.728536,0.426033,1.513860,0.505110,1.525976,0.694082,1.591471
5,1,90.478657,134.308351,1.370169,1.377844,17,0.938639,0.605732,2.490742,0.632393,2.566168,0.711595,2.749818
