run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,61.400718,84.431219,2.627674,2.704593,9,3.110408,-1.779524,-0.394627,-1.814189,-0.466727,-1.767732,-0.661256
2,1,65.154409,88.994235,2.322452,2.286745,11,2.571102,0.167840,-0.121968,0.215025,-0.186571,0.389927,-0.283573
3,1,61.666689,92.856738,3.177339,3.074618,13,4.915417,2.180181,0.808845,2.259409,0.819932,2.449027,0.883534
4,1,63.335983,94.167622,2.661404,2.674732,13,3.541471,1.776577,3.047076,1.804216,3.122150,1.885251,3.304998
5,1,76.047625,103.454049,2.824818,2.927257,13,3.685624,0.282231,4.697572,0.229105,4.757386,0.148864,4.940584
