run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,66.016613,94.733486,1.418417,1.469714,10,0.974512,-1.662118,1.053050,-1.728610,1.008566,-1.763545,0.811641
2,1,71.953677,97.251073,1.683451,1.697257,11,1.330032,-0.685139,0.334123,-0.677325,0.254505,-0.555584,0.095826
3,1,64.292723,91.203724,1.359603,1.317045,12,0.888733,0.256513,1.048512,0.330385,1.017804,0.529640,1.000551
4,1,60.493126,96.752799,1.273965,1.250926,13,0.804033,0.587784,1.953944,0.649736,2.004560,0.796939,2.139953
5,1,60.676092,85.219266,1.130675,1.161397,11,0.627646,0.161036,2.761891,0.145673,2.840402,0.145106,3.040401
