run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,73.269225,99.927226,3.896455,3.797503,12,7.478777,0.734706,-1.610881,0.657862,-1.633128,0.830100,-1.734784
2,1,82.104579,123.080185,3.539120,3.607383,16,6.554332,2.734803,0.612885,2.718128,0.534643,2.909383,0.593138
3,1,62.702419,93.630866,3.452256,3.566672,13,5.650437,2.585607,3.478153,2.646702,3.426507,2.732610,3.607117
4,1,82.882229,112.898055,3.056156,3.029754,14,4.297701,0.261358,4.802166,0.335733,4.831633,0.260433,5.016916
5,1,62.159920,85.811810,3.542578,3.423268,9,6.033906,-2.298258,4.848051,-2.289112,4.927527,-2.476657,4.997003
