run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,87.141348,130.552294,1.662766,1.718686,17,1.317192,0.918684,2.683277,0.978417,2.630060,1.067919,2.808915
2,1,99.971941,136.318678,1.373423,1.363122,17,0.866998,-0.228275,3.210278,-0.153159,3.237802,-0.224739,3.424554
3,1,90.653678,124.946813,1.555291,1.502781,14,1.161491,-1.326424,3.192462,-1.315215,3.271673,-1.501333,3.344886
4,1,71.291850,109.835075,1.279312,1.274771,11,0.831681,-1.772241,2.211644,-1.836771,2.258929,-2.016404,2.170997
5,1,76.945332,112.118442,1.294712,1.340015,12,0.826695,-1.644870,1.244351,-1.717022,1.209796,-1.773364,1.017896
