run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,92.009352,137.845377,1.429133,1.477195,18,0.973043,0.696903,2.587723,0.756635,2.534506,0.846138,2.713361
2,1,89.372331,121.865374,1.314719,1.304858,15,0.794466,-0.247374,3.155234,-0.172258,3.182758,-0.243838,3.369510
3,1,94.971382,130.897849,1.474059,1.424293,15,1.043333,-1.289069,3.123432,-1.277860,3.202643,-1.463978,3.275856
4,1,69.086711,106.437749,1.466573,1.461367,11,1.092977,-1.953275,2.256864,-2.017805,2.304149,-2.197438,2.216217
5,1,93.295544,135.942633,1.468169,1.519541,15,1.063043,-1.794521,1.145183,-1.866673,1.110629,-1.923015,0.918729
