run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,68.511568,98.450288,2.296538,2.237700,10,2.603760,-2.304569,3.290658,-2.333231,3.365347,-2.533208,3.362303
2,1,64.376124,101.003472,3.189564,3.250088,10,5.202854,-3.736505,1.469669,-3.815877,1.479673,-3.948590,1.330049
3,1,76.226089,105.966826,2.813693,2.907369,12,3.604890,-2.184690,-0.391555,-2.230988,-0.456797,-2.210141,-0.655707
4,1,94.927552,128.851995,3.485501,3.456574,16,5.771459,0.167261,-1.340411,0.202908,-1.412030,0.363760,-1.530886
5,1,81.840671,120.673219,3.478120,3.360881,16,5.862370,2.259162,0.322348,2.339126,0.319951,2.535388,0.358435
