run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,55.150977,74.806156,2.172796,2.157245,9,2.241432,-0.174741,-0.085320,-0.140968,-0.157841,0.017475,-0.279890
2,1,58.785191,86.412234,1.989344,1.922146,12,1.916521,0.982082,0.988791,1.061957,0.984317,1.258950,1.018868
3,1,52.031608,79.331197,2.741291,2.730596,11,3.752212,1.964030,2.698113,2.005692,2.766409,2.113141,2.935094
4,1,66.357545,91.061092,2.238485,2.316586,11,2.379632,0.421312,3.979748,0.380784,4.048722,0.328820,4.241854
5,1,67.119033,91.835768,2.981869,3.026190,10,4.293853,-1.678509,4.748834,-1.758447,4.745680,-1.936034,4.837674
