run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,49.676964,67.162486,1.229246,1.196076,8,0.708689,-0.741548,3.080748,-0.690836,3.142622,-0.830925,3.285364
2,1,49.882327,71.873846,1.056916,1.030641,7,0.552307,-1.380576,2.511868,-1.411170,2.585786,-1.611046,2.578743
3,1,41.869984,65.448790,1.438813,1.467606,6,1.058197,-1.968015,1.700684,-2.047620,1.708621,-2.177314,1.556373
4,1,51.100890,70.907910,1.169074,1.207393,7,0.619092,-1.212618,1.003566,-1.257204,0.937142,-1.232383,0.738689
5,1,51.025066,69.314637,1.896545,1.878662,9,1.709763,-0.164657,0.202484,-0.127160,0.131816,0.036036,0.016201
