run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,70.273552,105.344694,1.149064,1.171227,14,0.690918,0.493989,1.568712,0.477313,1.490469,0.668568,1.548964
2,1,66.402092,99.155431,1.128418,1.165816,13,0.603693,0.400134,2.484263,0.461230,2.432617,0.547137,2.613227
3,1,88.172223,120.103822,1.359978,1.348229,15,0.851038,-0.257977,3.202849,-0.183602,3.232316,-0.258903,3.417599
4,1,80.116386,110.600723,1.575227,1.522175,12,1.193015,-1.360219,3.194498,-1.351073,3.273974,-1.538618,3.343450
5,1,90.170529,139.421687,1.361869,1.358640,15,0.943371,-1.858724,2.207236,-1.924462,2.252827,-2.102300,2.161320
