run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,61.596004,96.982621,1.090562,1.062785,13,0.585085,0.382770,1.780247,0.454310,1.816052,0.622298,1.924589
2,1,72.461048,103.866150,1.510820,1.539805,14,1.134233,0.571880,2.866268,0.574100,2.946238,0.607378,3.143450
3,1,77.472813,104.704716,1.374925,1.420563,12,0.872444,-0.477771,3.329862,-0.547214,3.369582,-0.670285,3.527232
4,1,85.893738,121.970103,1.669637,1.655400,13,1.360511,-1.711411,3.154267,-1.779215,3.111809,-1.978608,3.127386
5,1,70.351184,112.338728,1.641090,1.585804,12,1.307407,-2.189065,1.947334,-2.183658,1.867517,-2.329717,1.730892
