run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,66.762956,102.338155,1.331709,1.365739,14,0.926471,0.718370,1.661456,0.715093,1.581524,0.897151,1.664318
2,1,54.172050,79.266330,1.099908,1.131862,11,0.554317,0.291974,2.588806,0.360886,2.548172,0.422655,2.738394
3,1,65.994301,89.426230,1.169150,1.150814,11,0.633168,-0.457823,3.039835,-0.389464,3.081392,-0.488148,3.255350
4,1,42.354365,59.169144,1.214203,1.175072,6,0.715150,-1.303055,2.808398,-1.307407,2.888280,-1.502376,2.932858
5,1,49.223125,77.964094,1.116542,1.122531,7,0.637113,-1.645023,2.022347,-1.717493,2.056232,-1.881968,1.942443
