run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,115.881655,156.651427,2.277747,2.299099,18,2.431835,-0.756395,-0.264364,-0.750654,-0.344157,-0.632111,-0.505240
2,1,122.402541,173.224153,2.492560,2.415651,22,2.985663,0.998878,0.239050,1.071927,0.206431,1.270796,0.185197
3,1,93.036510,149.375792,2.150704,2.109735,19,2.289705,1.445900,1.950859,1.509146,1.999847,1.659028,2.132269
4,1,119.985604,168.889027,1.782292,1.829227,21,1.562343,0.615580,3.249751,0.602263,3.328635,0.605696,3.528605
5,1,93.036511,125.854792,1.788609,1.839346,15,1.507468,-0.731276,3.752139,-0.807099,3.777650,-0.952346,3.915138
