run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,46.668382,64.221049,1.044106,1.075049,7,0.490401,-1.056611,1.065892,-1.092210,0.994249,-1.047701,0.799265
2,1,60.198912,82.178158,1.007901,0.992928,10,0.484130,-0.301744,1.083998,-0.255403,1.018787,-0.081479,0.920041
3,1,60.000327,90.196286,1.150681,1.113294,12,0.644431,0.351860,1.520422,0.431225,1.530478,0.621469,1.592181
4,1,61.442701,91.499794,1.006791,1.011234,12,0.506810,0.284734,2.309334,0.313346,2.384042,0.396205,2.566071
5,1,78.001415,106.161872,1.006115,1.042584,13,0.468505,-0.242375,2.886388,-0.294718,2.946888,-0.373124,3.130879
